id,id_race,id_horse,horse_name,jockey,trainer,age,weight,number,last_ran_days_ago,non_runner,form,position,distance_beaten,owner,sire,dam,official_rating,starting_price,price
1581,237092,256852,Ibbenburen(GER),Brian Hughes,Donald Mccain,7,Dec-00,1,47,0,2131/5,pu,,Tim &amp; Miranda Johnson,LORD OF ENGLAND(GER),ISHIKA(GER),107,6,£5281
1582,237092,255017,A Cheap Thrill(IRE),Joshua Thompson,Micky Hammond,6,10-Oct,10,30,0,0P-84F4UP,pu,,,,,89,41,£5281
1583,237093,251123,Thunder Rock(IRE),Sean Bowen,Olly Murphy,7,4-Nov,6,197,0,91/113362-,1,,McNeill Family &amp; Mr Ian Dale,SHIROCCO(GER),LA BELLE SAUVAGE,,2.37,£17085
1584,237093,257633,Mahler Mission(IRE),B. W. Harvey,"John Mcconnell, Ireland",7,4-Nov,4,236,0,171/2312F-,2,3 1/2,,,,,4,£17085
1585,237093,251578,Bill Baxter(IRE),James Bowen,Warren Greatrex,7,8-Nov,2,205,0,24/811F11-,3,10,Glassex Holdings Ltd,MILAN,BLOSSOM ROSE(IRE),,5,£17085
1586,237093,249236,Bass Rock(FR),Ryan Mania,Sandy Thomson,7,4-Nov,3,198,0,1351/124U-,pu,,Mr &amp; Mrs Raymond Anderson Green,MARTALINE,HORTA(FR),,5,£17085
1587,237093,250080,Beauport(IRE),Jordan Nailor,Nigel Twiston-davies,7,8-Nov,1,204,1,214/1249F-,,,Bryan &amp; Philippa Burrough,CALIFET(FR),BYERLEY BEAUTY(IRE),,,£17085
1588,237093,253594,Monbeg Genius(IRE),Jonjo ONeill Jr.,Jonjo ONeill,7,4-Nov,5,236,1,431/41113-,,,Barrowman Racing Limited,SHANTOU(USA),ELLA WATSON(IRE),,,£17085
1589,237094,250562,Fingals Hill(IRE),Craig Nichol,Peter Atkinson,7,11-Oct,6,183,0,9721/811-1,1,,Mr P. G. Atkinson,SHIROCCO(GER),FINGALS SISTER(IRE),123,10,£20812
1590,237094,252834,Shallow River(IRE),Bradley Harris,Milton Harris,7,7-Oct,8,14,0,P4-622422,2,2-Jan,Mr Gerard Mullins &amp; Ms Margaret Mullins,OCOVANGO,NICOLAS GIRL(IRE),119,3.5,£20812
1591,237094,224319,The King Of May(FR),Dylan Johnston,Brian Ellison,9,10-2 (9-11),10,14,0,2F56277-4,3,5,Phil &amp; Julie Martin,HIGH ROCK(IRE),WALTZING(IRE),114,9.5,£20812
1592,237094,234150,Cheddleton,Sean Quinlan,Jennie Candlish,8,Dec-00,1,313,0,32243/32-,4,11,Mr P. And Mrs G. A. Clarke,SHIROCCO(GER),OVER SIXTY,140,5,£20812
1593,237094,241602,Fostersisland,Emma Smith-Chaston,Micky Hammond,8,3-Nov,3,225,0,2/2824521-,5,1 3/4,The Oakwood Nobels,TRANS ISLAND,MRS EFF,129,15,£20812
1594,237094,242384,Theme Tune(IRE),Bruce Lynn,N. W. Alexander,8,10-Oct,7,225,0,403/74115-,6,4 3/4,Mr Trevor Hemmings,FAME AND GLORY,SUPREME MELODY(IRE),122,7,£20812
1595,237094,241589,Baron De Midleton(IRE),Lewis Dobb,Brian Ellison,10,3-Nov,4,198,0,7512211P-,pu,,Phil &amp; Julie Martin,BRIAN BORU,PRESENT CLIMATE(IRE),129,26,£20812
1596,237094,256913,Carcaci Castle(IRE),Ryan Mania,Sandy Thomson,7,1-Nov,5,246,0,61/11P-,pu,,,,,127,5,£20812
1597,237094,270278,Polisud(FR),Joshua Thompson,Micky Hammond,7,10-2 (9-12),9,295,0,4434/956P-,pu,,,,,114,41,£20812
1598,237094,216356,Alberts Back,Brian Hughes,Michael &amp; David Easterby,9,5-Nov,2,205,1,42P/25416-,,,Golden Ratio &amp; J Blackburn,CHAMPS ELYSEES,NEATH,131,,£20812
1599,237095,251103,Houston Texas(IRE),Sean Quinlan,Nicky Richards,9,Nov-00,9,220,0,11/165471-,1,,Mr A. Crawford,DYLAN THOMAS(IRE),ROYAL ROBIN(IRE),119,5.5,£20812
1600,237095,235690,Wasdell Dundalk(FR),Danny McMenamin,Lisa Harrison,8,13-Oct,10,17,0,65361112,2,3 1/4,Mr M. Tedham,SPIRIT ONE(FR),LINDA QUEEN(FR),118,10,£20812
1601,237095,260244,Yes Indeed(FR),Jonjo ONeill Jr.,Jonjo ONeill,6,8-Nov,3,183,0,623/6442-2,3,4 1/4,Mr Michael OFlynn &amp; Roel Hill Farm,MARTALINE,SHE HATES ME(IRE),127,13,£20812
1602,237095,234121,Mario De Pail(FR),James Bowen,Peter Bowen,8,8-Nov,4,23,0,2F23F/4,4,3 1/4,Walters Plant Hire &amp; Potter Group,BLUE BRESIL(FR),SAUVETERRE(FR),127,13,£20812
1603,237095,250997,Haute Estime(IRE),Derek Fox,Lucinda Russell,6,6-Nov,5,39,0,3/244413-F,5,1 1/4,Mr Peter J. S. Russell,WALK IN THE PARK(IRE),TERRE HAUTE(IRE),125,12,£20812
1604,237095,253032,Laskalin(FR),Charlie Deutsch,Venetia Williams,8,Dec-00,1,236,0,725/1328P-,6,20,,,,133,5.5,£20812
1605,237095,215117,Glittering Love(IRE),Brian Hughes,Nicky Richards,11,11-Oct,11,204,0,642P/622P-,7,6,The Fife Boys + 1,WINGED LOVE(IRE),GLITTERING IMAGE(IRE),116,23,£20812
1606,237095,261044,Phantom Getaway(IRE),David Bass,Kim Bailey,6,4-Nov,6,226,0,5222/135-,8,5,The P G Tipsters,GETAWAY(GER),BELLE PROVENCE(FR),123,5.5,£20812
1607,237095,249740,Street Value(IRE),Jonathan Burke,"J. P. Flavin, Ireland",8,9-Nov,2,10,0,15/P2PPF-3,pu,,Miracle Cure Syndicate,WELL CHOSEN,CARRIGBUCK(IRE),128,15,£20812
1608,237095,249238,Flower Of Scotland(FR),Ryan Mania,Sandy Thomson,8,3-Nov,7,225,0,1444/3133-,pu,,Mr &amp; Mrs Raymond Anderson Green,LORD DU SUD(FR),THEME SONG(FR),122,11,£20812
1609,237095,241854,Apple Rock(IRE),Kielan Woods,Ben Pauling,9,3-Nov,8,211,0,3F3/11166-,pu,,Presumption in Favour Partnership,ROYAL ANTHEM(USA),WAYWARD COVE,122,12,£20812
1610,237095,241202,Rath An Iuir(IRE),Craig Nichol,Rose Dobbin,10,10-Oct,12,191,1,4P/851538-,,,Mr &amp; Mrs Duncan Davidson,FLEMENSFIRTH(USA),AMATHEA(FR),115,,£20812
1611,237096,277713,Mister Meggit(IRE),Jonjo ONeill Jr.,Jonjo ONeill,5,2-Nov,6,,0,,1,,,,,,3.75,£2722
1612,237096,277711,Denemethy(IRE),Paddy Brennan,Fergal OBrien,5,2-Nov,4,,0,,2,12,Middleham Park Racing XLIX,FLEMENSFIRTH(USA),UTE ANTIQUE(FR),,2.5,£2722
1613,237096,272607,Wolfburg(IRE),Ryan Mania,Sandy Thomson,4,2-Nov,9,179,0,0,3,2-Jan,G R Orchard and Annie Mania,SAGEBURG(IRE),PRESENTING MELODY(IRE),,81,£2722
1614,237096,276720,Panhandle Slim(IRE),Brian Hughes,Donald Mccain,4,2-Nov,7,32,0,2,4,3,,,,,6,£2722
1615,237096,277714,Wal Bucks(FR),Derek Fox,Lucinda Russell,4,2-Nov,8,,0,,5,2,,,,,6.5,£2722
1616,237096,277710,Askmore(IRE),Jonathan Burke,Rebecca Menzies,5,2-Nov,2,,0,,6,1,,,,,12,£2722
1617,237096,270687,Adveram,Patrick Wadge,Ian Duncan,4,2-Nov,1,239,0,73-,7,1,,,,,51,£2722
1618,237096,277712,Great Warford(IRE),Sean Quinlan,Jennie Candlish,4,2-Nov,5,,0,,8,10,,,,,21,£2722
1619,237096,276949,Western Glen(IRE),Danny McMenamin,Gillian Boanas,4,9-Oct,12,25,0,7,9,13,,,,,81,£2722
1620,237096,277715,She Wont Mind,Harry Reed,Tim Reed,5,9-Oct,11,,0,,10,3 1/4,,,,,51,£2722
1621,237096,270688,Cave Hill,Stephen Mulqueen,Ian Duncan,4,2-Nov,3,220,0,65-,11,1 1/2,,,,,101,£2722
1622,237096,277164,Ideal Vision,Callum Bewley,John Davies,4,9-Oct,10,,0,,12,6 1/2,,,,,101,£2722
1623,237097,261350,Allbetsoff(IRE),Jamie Hamilton,Mark Walford,7,10-Nov,2,41,0,3-6143314,1,,Mrs B. Queally,CARLOTAMIX(FR),LONGER LASHES(IRE),,3,£3812
1624,237097,248096,Saligo Bay(IRE),Jamie Moore,Gary Moore,5,8-Nov,4,18,0,21/221464-,2,3 1/2,"Ballylinch Stud, P Inglett &amp; N Jones",NEW BAY,GLORIFICATION,,2.87,£3812
1625,237097,234886,Foveros(FR),Harry Cobden,Henry Oliver,8,Dec-00,1,71,0,0/0-67,3,21,Luke McMahon/Francis Mangan,AUTHORIZED(IRE),FANURIOS ANGEL(FR),,3.75,£3812
1626,237097,220717,Still Standing(IRE),Toby Wynne,Alexandra Dunn,8,Nov-00,5,27,0,1/040P-P,4,1 3/4,The Three D Partnership,MASTERCRAFTSMAN(IRE),IL PALAZZO(USA),,26,£3812
1627,237097,242689,Vorashann(FR),Dylan Whelan,Jake Thomas Coulson,7,Nov-00,6,314,0,385/31178-,5,2 1/4,"T. Jacobs, J.E. Harley &amp; Mr G.L. Moore",SINNDAR(IRE),VISORAMA(IRE),,8.5,£3812
1628,237097,229401,Straitouttacompton,James Best,Michael Chapman,7,10-Oct,7,96,0,00-,6,21,Golden Equinox Racing,COMPTON PLACE,RED MISCHIEF(IRE),,201,£3812
1629,237097,248501,Defan,Thomasina Eyston,Alexandra Dunn,7,10-Nov,3,29,1,F/1660-574,,,Niall OLeary,KAYF TARA,FLUSHTOWN VALE(IRE),,,£3812
1630,237098,268538,Burdett Road,Harry Cobden,James Owen,3,Nov-00,1,71,0,,1,,,,,,1.44,£4520
1631,237098,272867,Palio(IRE),Tom Cannon,Alan King,3,Nov-00,4,32,0,,2,12,Alan King &amp; Anthony Bromley,VADAMOS(FR),FIGURANTE(IRE),,7,£4520
1632,237098,270877,Through The Ages,Jamie Moore,Gary Moore,3,Nov-00,6,30,0,,3,19,Barry &amp; Baroness Noakes,GOLDEN HORN,RUMH(GER),,6,£4520
1633,237098,271745,Cosmic View,Niall Houlihan,Gary Moore,3,Nov-00,2,14,0,47,4,21,,,,,34,£4520
1634,237098,271411,Seahouses,Gavin Sheehan,Barry Brennan,3,Nov-00,5,64,0,,5,12,,,,,12,£4520
1635,237098,263782,Finn Russell(IRE),Charlie Todd,Ian Williams,3,Nov-00,3,18,0,85,6,5,Mr Michael H. Watt,CARAVAGGIO(USA),TAWAAREEKH(USA),,81,£4520
1636,237099,259691,Mofasa,Harry Cobden,Paul Nicholls,7,6-Nov,4,37,0,4/11430-2,1,,,,,130,2.25,£6535
1637,237099,248823,Captain Morgs(IRE),Nico de Boinville,Nicky Henderson,7,10-Nov,1,31,0,5/23210P-4,2,1 1/2,The Albatross Club,MILAN,GOLD DONN(IRE),134,11,£6535
1638,237099,251529,Stellar Magic(IRE),Tom Cannon,Billy Aprahamian,8,7-Nov,2,206,0,P44/P2044-,3,10,Mr Allan Stennett,ARCTIC COSMOS(USA),INTER ALIA(IRE),131,29,£6535
1639,237099,250622,Edison Kent(IRE),Lilly Pinchin,James Owen,7,10-5 (10-0),7,26,0,95-9P4224,4,10,Slaneyville Syndicate,LEADING LIGHT(IRE),KENTISH TOWN(IRE),115,12,£6535
1640,237099,262308,Hitching Jacking(FR),Harry Skelton,Dan Skelton,6,7-Nov,3,193,0,3/21125-,5,2 1/2,Noel Fehily Racing Syndicate-Hitching Ja,HONOLULU(IRE),OMIRANDE(FR),131,6,£6535
1641,237099,251879,Fair Frontieres(IRE),Ciaran Gethings,Kim Bailey,8,6-Nov,5,576,0,15116/,pu,,Mrs B. Queally,SANS FRONTIERES(IRE),CAPPAWHITE LASS(IRE),130,5,£6535
1642,237099,259937,Bridge North(IRE),Sam Twiston-davies,Henry Daly,7,3-Nov,6,191,0,15/5P751F-,pu,,Exors of the late Mr Trevor Hemmings,SHOLOKHOV(IRE),WHAT A BREEZE(IRE),127,9.5,£6535
1643,237100,268849,Take No Chances(IRE),Harry Skelton,Dan Skelton,5,Nov-00,6,210,0,233-,1,,Mr Garry Wilson,MILAN,COSCORRIG(IRE),,3.25,£4520
1644,237100,271742,Phone Home,Gavin Sheehan,Jamie Snowden,4,13-Oct,10,165,0,4-Apr,2,2 1/4,,,,,34,£4520
1645,237100,263744,Della Casa Lunga(IRE),Richard Patrick,Clive Boultbee-Brooks,5,7-Nov,1,23,0,423F132-P,3,7,S. Curling,CHAMPS ELYSEES,LONGHOUSE PRESENTS,,4.5,£4520
1646,237100,272582,After Many Days,Sam Twiston-davies,Henry Daly,4,13-Oct,7,180,0,4,4,11,Mrs L Nixon,GETAWAY(GER),LAST OF HER LINE,,17,£4520
1647,237100,277716,Brief Statement(IRE),Toby Wynne,Oliver Greenall &amp; Josh Guerriero,5,Nov-00,3,,0,,5,5,,,,,13,£4520
1648,237100,271644,Miss Oreo(IRE),Harry Cobden,"John Joseph Hanlon, Ireland",5,7-Nov,2,29,0,3-0541,pu,,Miss Rachel ONeill,CLOVIS DU BERLAIS(FR),AT THE TOP(FR),,4,£4520
1649,237100,277117,Cheap Flights,Daryl Jacob,Paul Webber,6,Nov-00,4,19,0,3,pu,,,,,,126,£4520
1650,237100,259364,Iliade Allen(FR),Lorcan Williams,Paul Nicholls,5,Nov-00,5,577,0,3120/,pu,,Mr N. S. L. Williams,RAIL LINK,ATACAMES(FR),,9.5,£4520
1651,237100,272600,Lucky Punch,Ciaran Gethings,Stuart Edmunds,4,13-Oct,8,179,0,6,pu,,Mr M. Kehoe,YORGUNNABELUCKY(USA),GULF PUNCH,,81,£4520
1652,237100,272027,Mrs Tabitha,Henry Brooke,Oliver Greenall &amp; Josh Guerriero,4,13-Oct,9,197,0,1-,pu,,,,,,9,£4520
1653,237101,232455,Mr Grey Sky(IRE),Ciaran Gethings,Kim Bailey,9,7-Nov,1,204,0,5110/648-,1,,Mr P. J. Andrews,FAME AND GLORY,LAKIL PRINCESS(IRE),115,6.5,£6337
1654,237101,260489,Forget The Way,Tom Cannon,Alan King,6,2-Nov,7,41,0,534-42123,2,6 1/2,Robert Abrey &amp; Ian Thurtle,GETAWAY(GER),FORGET THE REF(IRE),110,5.5,£6337
1655,237101,222143,Desque De Lisle(FR),Shane Quinlan,Venetia Williams,10,7-Nov,3,230,0,545/P1157-,3,24,The Hon Lady Heber-Percy,SPECIAL KALDOUN(IRE),NAIADE DE LISLE(FR),115,9,£6337
1656,237101,268702,Clonakilty(IRE),Harry Skelton,Olly Murphy,6,5-Nov,6,209,0,6143F-,4,2 1/2,Burkes &amp; Syders,FLEMENSFIRTH(USA),SOEUR GAEL(IRE),113,3.25,£6337
1657,237101,277717,Orange Diamond(FR),Mr Tommie M. OBrien,Clive Boultbee-Brooks,5,6-Nov,4,155,0,216158U-5,pu,,,,,114,23,£6337
1658,237101,262258,New Found Fame(IRE),Liam Harrison,Kerry Lee,7,5-Nov,5,210,0,1/P2775-,F,,,,,113,3,£6337
1659,237101,252004,Showbusiness(FR),Alan Johns,Tim Vaughan,6,7-Nov,2,167,1,32262/31-5,,,Noel Moran/Mrs Valerie Moran,CAMELOT,INDIGO(FR),115,,£6337
1660,237102,250789,Chris Cool,Toby Wynne,Oliver Greenall &amp; Josh Guerriero,7,10-Nov,4,197,0,0S4P26U6-,1,,"Evason, Harney and Greenall",SULAMANI(IRE),COOL FRIEND(IRE),96,8.5,£4901
1661,237102,262017,For Gina,Tom Cannon,Lucy Wadham,5,2-Nov,7,141,0,73433-321,2,1 1/2,Louise Kemble and J J W Wadham,KAYF TARA,UNITED(GER),88,6,£4901
1662,237102,262452,Top Cloud,Liam Harrison,Robbie Llewellyn,6,3-Nov,5,19,0,3/666P-11,3,9,,,,89,3,£4901
1663,237102,271534,Flashy Boy(IRE),Mr Ben Sutton,Tom Lacey,6,2-Nov,6,36,0,5-566,4,1 3/4,Mr N. Sutton,SAGEBURG(IRE),SHINING LIGHTS(IRE),88,6,£4901
1664,237102,258751,Hillfinch,Ciaran Gethings,Stuart Edmunds,6,13-Nov,1,191,0,36P02127-,5,2-Jan,,,,99,8,£4901
1665,237102,253045,Legal Rights(GER),Harry Bannister,Toby Lawes,6,13-Nov,2,215,0,12/P5436P-,6,4 1/2,Heart of the South Racing 126,HUNTERS LIGHT(IRE),LUTINDI(GER),99,5.5,£4901
1666,237102,249320,Kiss My Face,Non Runner,Brian Ellison,6,11-Nov,3,16,1,804/51261-,,,"D Gilbert, M Lawrence, A Bruce",NATHANIEL(IRE),BRIDLE BELLE,97,,£4901
1667,237103,262278,Jack Sprat(IRE),Gavin Sheehan,Jamie Snowden,5,2-Nov,6,27,0,4/46732-5,1,,,,,95,3.75,£4357
1668,237103,266398,Star Legend(IRE),Lilly Pinchin,James Owen,4,2-Nov,7,13,0,337344,2,3 1/4,Mr Boniface Ho Ka Kui,GALILEO(IRE),THAI HAKU(IRE),96,7.5,£4357
1669,237103,263606,Blazing Court(IRE),Harry Atkins,Martin Keighley,5,4-Nov,3,33,0,559P-525,3,9,"Maughan, Parry, James &amp; Thackray",COURT CAVE(IRE),BRIGHT BLAZE(IRE),97,6,£4357
1670,237103,267174,Ferrybridge(IRE),Jamie Gambin,James Owen,5,3-Nov,4,24,0,58-979P49,4,1 3/4,Mrs Michael Hourigan,VALIRANN(FR),STAR SEVENTEEN,96,5,£4357
1671,237103,221769,Nasee,Harry Cobden,"John Joseph Hanlon, Ireland",8,3-Nov,5,124,0,PS0/7P-236,5,15,T. J. McDonald,INTELLO(GER),MISCHIEF MAKING(USA),96,15,£4357
1672,237103,251825,Tip Top Tonto(IRE),Sam Twiston-davies,Dr Richard Newland,7,6-Nov,1,69,0,6F/32F-37P,pu,,The Gilberts &amp; Mr Campbell,MILAN,SARAHS QUAY(IRE),99,12,£4357
1673,237103,261800,Pileup(IRE),Jamie Hamilton,Mark Walford,6,4-Nov,2,119,0,722P-4325,F,,Mr E Head &amp; Mr J Scarrow,VALIRANN(FR),ALL NOTORIETY(IRE),97,4.5,£4357
1674,237104,265500,Edmund Ironside,Paddy Bradley,Michael Attwater,3,9-Sep,3,26,0,23554446,1,,,,,54,4.5,£4056
1675,237104,262864,Zakram(IRE),David Probert,David OMeara,3,1-Sep,7,9,0,5704342,2,nk,Mr P. Renoso,MARKAZ(IRE),MATTINATA,46,6,£4056
1676,237104,253637,Blue Collar Lad,Billy Loughnane,Robyn Brisland,4,10-Sep,1,41,0,90175775,3,1 3/4,Cross Channel Racing and partner,ARDAD(IRE),WONDERFUL LIFE(IRE),53,3.25,£4056
1677,237104,255167,Neptune Legend(IRE),William Carson,Tony Carroll,4,9-Sep,2,9,0,66794691,4,sh,Mr N Sfrantzis,INVINCIBLE SPIRIT(IRE),KATE THE GREAT,52,4.5,£4056
1678,237104,267154,The Game Is Up,Rhys Clutterbuck,Pat Phelan,3,9-1 (9-0),8,10,0,48394975,5,4-Mar,,,,46,17,£4056
1679,237104,269383,Taswara,John Fahy,Clive Cox,3,1-Sep,6,102,0,08-0457,6,3 3/4,,,,46,15,£4056
1680,237104,220201,Chloellie,Clifford Lee,J. R. Jenkins,8,3-Sep,5,88,0,20627076,7,3,Mrs Veronica Bullard &amp; Mrs Wendy Jenkins,DELEGATOR,CARAMELITA,46,34,£4056
1681,237104,242717,Vitesse Du Son,Kieran ONeill,Alice Haynes,6,4-Sep,4,88,0,7-0573505,8,4 1/2,Mr D. R. Tucker,FAST COMPANY(IRE),SISTER GURU,47,10,£4056
1682,237104,265818,Ricardo Ofworthing(IRE),Non Runner,Simon Dow,3,9-1 (9-0),9,11,1,75-757706,,,Miss S. Groves,DANDY MAN(IRE),SHAMARDYH(IRE),46,,£4056
1683,237105,276782,Indelible(IRE),Hector Crouch,Ralph Beckett,2,2-Sep,6,31,0,2,1,,Juddmonte,SHAMARDAL(USA),MIDDAY,,3.5,£5292
1684,237105,274481,Cynosure(IRE),Kevin Stott,Andrew Balding,2,7-Sep,2,25,0,43,2,1 1/4,Ecurie Ama.Zingteam,NO NAY NEVER(USA),LLEW LAW,,9,£5292
1685,237105,276654,Rouge Sellier(IRE),Luke Morris,Sir Mark Prescott Bt,2,2-Sep,7,36,0,3,3,2,,,,,10,£5292
1686,237105,276123,Times Edition,David Egan,Roger Varian,2,2-Sep,8,40,0,32,4,2,Mr Allan Belshaw,KINGMAN,SUNDAY TIMES,,3.25,£5292
1687,237105,277053,Love Warrior(IRE),Andrew Mullen,Charlie Johnston,2,7-Sep,3,22,0,2,5,2 1/2,,,,,4,£5292
1688,237105,277718,Alshimali(IRE),Rhys Clutterbuck,Marcus Tregoning,2,7-Sep,1,,0,,6,4 3/4,,,,,23,£5292
1689,237105,275387,Muy Barato,Paddy Bradley,Simon Dow,2,7-Sep,5,24,0,9R0,7,3,,,,,251,£5292
1690,237105,277719,Magic Rascal,Billy Loughnane,George Boughey,2,7-Sep,4,,0,,8,1 3/4,,,,,21,£5292
1691,237106,270965,A Poets Secret,Marco Ghiani,Mike Murphy &amp; Michael Keady,3,9-Sep,3,38,0,5565,1,,Mr Saeed Suhail,POETS WORD(IRE),DREAMING BEAUTY,65,2.37,£4004
1692,237106,266527,Royal Athena,Billy Loughnane,James Owen,3,4-Sep,4,25,0,58513436,2,,,,,60,2.5,£4004
1693,237106,247772,Fred Bear(IRE),Luke Morris,Neil Mulholland,5,Oct-00,1,18,0,51-011358,3,,"Tom &amp; Ann Black, Sean Coleman &amp; Partner",KODI BEAR(IRE),SUBTLE AFFAIR(IRE),63,6,£4004
1694,237106,276609,Notability(IRE),Lewis Edmunds,Jennie Candlish,3,11-Sep,2,12,0,3779,4,,,,,67,9,£4004
1695,237107,272691,Golden Arrow(IRE),Kieran ONeill,Alice Haynes,2,10-Sep,1,175,0,1,1,,AlMohamediya Racing,HAVANA GREY,MUSIC PEARL(IRE),,2.5,£5292
1696,237107,273151,Thunder Blue,David Probert,Dominic Ffrench Davis,2,10-Sep,2,77,0,215489,2,2 1/4,,,,,2.25,£5292
1697,237107,277269,The Cutest(IRE),Kevin Stott,Andrew Balding,2,13-Aug,5,13,0,5,3,1 1/2,,,,,5.5,£5292
1698,237107,274612,Its Showtime(IRE),Marco Ghiani,Conrad Allen,2,13-Aug,4,39,0,4,4,5,Eco Events Ltd and Partner,SHOWCASING,TIGGY TWO(IRE),,15,£5292
1699,237107,276836,New York Bob,Billy Loughnane,Robyn Brisland,2,4-Sep,3,29,0,8,5,2 1/2,Cross Channel Racing and partner,EQTIDAAR(IRE),DREAM VISION(USA),,67,£5292
1700,237108,256158,Glamorous Express(IRE),Luke Morris,Tony Carroll,4,7-Sep,2,15,0,9-8675235,1,,"M Doocey, S Doocey &amp; P J Doocey",GUTAIFAN(IRE),GLAMOROUS AIR(IRE),62,4.5,£4056
1701,237108,255045,Mumayaz(IRE),William Carson,Tony Carroll,4,9-Sep,1,9,0,62-633222,2,sh,,,,64,2.75,£4056
1702,237108,236836,Sir Rodneyredblood,Marco Ghiani,J. R. Jenkins,6,7-Sep,3,8,0,27763963,3,1 1/4,Mrs Claire Goddard,RODERIC OCONNOR(IRE),RED BLOODED WOMAN(USA),62,3,£4056
1703,237108,262926,Lahina Bay(IRE),Rhys Clutterbuck,Rachel Cook &amp; John Bridger,3,6-Sep,4,4,0,11553100,4,1 3/4,,,,61,7.5,£4056
1704,237108,255558,Peggoty,David Egan,Robyn Brisland,4,6-Sep,5,386,0,85721478-,5,1 1/4,Miranda Beaufort,HOT STREAK(IRE),SEMAYYEL(IRE),61,23,£4056
1705,237108,265346,Revolucion,David Probert,Joseph Parr,3,4-Sep,6,20,1,42-839362,,,Team Lodge Racing,HAVANA GREY,HOPE ISLAND(IRE),59,,£4056
1706,237109,74697,Boom The Groom(IRE),Clifford Lee,Tony Carroll,12,7-Sep,3,15,0,60011326,1,,Mr B. J. Millen,KODIAC,ECCO MI(IRE),63,9,£4056
1707,237109,266542,So Sleepy,Callum Shepherd,William Muir &amp; Chris Grassick,3,7-Sep,4,8,0,79803214,2,1 1/4,Foursome Thoroughbreds,OASIS DREAM,IF SO,63,4.33,£4056
1708,237109,249732,Lion Ring(IRE),Hector Crouch,Andrew Martin,5,13-Aug,7,17,0,43860201,3,ns,Mr Thomas Radley,THE LAST LION(IRE),BLING RING(USA),55,5.5,£4056
1709,237109,171471,Just That Lord,David Egan,Robyn Brisland,10,9-Sep,2,72,0,674569-16,4,1 1/2,Mrs M. S. Teversham,AVONBRIDGE,LADY FILLY,65,11,£4056
1710,237109,252254,Pablo Del Pueblo(IRE),Georgia Dobie,Simon Dow,5,9-Sep,1,9,0,8735U599,5,4-Mar,Mr Robert Moss,KODIAC,SOLAR EVENT,65,6.5,£4056
1711,237109,253691,Man On A Mission,Luke Morris,P. Charalambous &amp; J. Clutterbuck,4,3-Sep,6,10,0,22320785,6,2 1/2,Miss K. Squance,SWISS SPIRIT,LOVEATFIRSTSIGHT,59,4.33,£4056
1712,237109,266523,Cuban Grey,Marco Ghiani,Mike Murphy &amp; Michael Keady,3,6-Sep,5,26,0,25248617,7,8,Apollo Horses I,HAVANA GREY,TOUT VA BIEN(IRE),62,7.5,£4056
1713,237110,266596,Intoxicata(FR),Billy Loughnane,Ed Dunlop,3,6-Sep,7,12,0,15876241,1,,,,,51,3.5,£4056
1714,237110,265273,So Chic(IRE),George Rooke,John E. Long,3,9-Sep,3,17,0,19404089,2,2 1/2,,,,54,19,£4056
1715,237110,270146,Doves Of Peace(IRE),Hector Crouch,Michael Bell,3,8-Sep,5,17,0,87253364,3,2-Jan,,,,53,4.33,£4056
1716,237110,255734,Essme,Callum Shepherd,Rachel Cook &amp; John Bridger,5,2-Sep,9,62,0,9-0336828,4,4-Mar,Mrs Diane Ellison,TWILIGHT SON,DESERT KISS,46,26,£4056
1717,237110,266175,No News(IRE),Marco Ghiani,J. R. Jenkins,3,9-Sep,4,11,0,32486525,5,2 1/2,The Queens,PRINCE OF LIR(IRE),LOST HIGHWAY(IRE),54,7,£4056
1718,237110,247049,Ajrad,Adam Farragher,Michael Attwater,5,9-Sep,2,31,0,85486506,6,1 1/2,Mr Hamdan Al Maktoum,NEW APPROACH(IRE),PRINCESS CAMMIE(IRE),53,5,£4056
1719,237110,225985,Delagate The Lady,Finley Marsh,Robyn Brisland,7,3-Sep,8,36,0,29109385,7,3 1/2,Mrs M. S. Teversham,DELEGATOR,LADY PHILL,47,15,£4056
1720,237110,228709,Porterinthejungle(IRE),David Egan,Robyn Brisland,7,11-Sep,1,27,0,50414-254,8,1 3/4,Premcats Syndicate,BUNGLE INTHEJUNGLE,PORTO CALERO,55,17,£4056
1721,237110,265325,Endless Season(IRE),Luke Morris,P. Charalambous &amp; J. Clutterbuck,4,2-Sep,10,13,0,3205718,9,2 3/4,Mr J. Clutterbuck,WAR COMMAND(USA),KABAW(IRE),46,13,£4056
1722,237110,267151,Ok Pal,William Carson,Tony Carroll,3,7-Sep,6,212,0,264-34149,10,4 1/4,,,,52,67,£4056
1723,237110,256441,Warrior Square,Harry Davies,T. J. Kent,4,9-2 (9-1),11,225,1,000/8,,,T. J. Kent,ADAAY(IRE),ZIEFHD,46,,£4056
1724,237111,271585,Dee Capo(FR),J. W. Kennedy,"Gordon Elliott, Ireland",4,7-Nov,3,33,0,Jun-51,1,,Mr David LEstrange,MAXIOS,WALKURE(IRE),,1.61,"€ 12,000"
1725,237111,271128,Maxi Mac Gold(FR),Sean Flanagan,"Paul Nolan, Ireland",4,7-Nov,9,232,0,4-,2,6,,,,,9,"€ 12,000"
